INDICADOR_x,PAIS,Año_x,VALOR,INDICADOR_y,Año_y,TASA %
PIB expresado en Millones de USD,Trinidad y Tobago,2020,20807,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-32.63876
PIB expresado en Millones de USD,Uruguay,2015,58209,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,4.628463692
PIB expresado en Millones de USD,Uruguay,2015,58209,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,5.848707494
PIB expresado en Millones de USD,Uruguay,2015,58209,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-28.2544088
PIB expresado en Millones de USD,Uruguay,2015,58209,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,38.86184357
PIB expresado en Millones de USD,Uruguay,2015,58209,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,0.902597599
PIB expresado en Millones de USD,Uruguay,2015,58209,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-1.313967
PIB expresado en Millones de USD,Uruguay,2016,57613,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,4.628463692
PIB expresado en Millones de USD,Uruguay,2016,57613,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,5.848707494
PIB expresado en Millones de USD,Uruguay,2016,57613,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-28.2544088
PIB expresado en Millones de USD,Uruguay,2016,57613,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,38.86184357
PIB expresado en Millones de USD,Uruguay,2016,57613,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,0.902597599
PIB expresado en Millones de USD,Uruguay,2016,57613,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-1.313967
PIB expresado en Millones de USD,Uruguay,2017,64996,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,4.628463692
PIB expresado en Millones de USD,Uruguay,2017,64996,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,5.848707494
PIB expresado en Millones de USD,Uruguay,2017,64996,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-28.2544088
PIB expresado en Millones de USD,Uruguay,2017,64996,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,38.86184357
PIB expresado en Millones de USD,Uruguay,2017,64996,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,0.902597599
PIB expresado en Millones de USD,Uruguay,2017,64996,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-1.313967
PIB expresado en Millones de USD,Uruguay,2018,65314,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,4.628463692
PIB expresado en Millones de USD,Uruguay,2018,65314,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,5.848707494
PIB expresado en Millones de USD,Uruguay,2018,65314,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-28.2544088
PIB expresado en Millones de USD,Uruguay,2018,65314,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,38.86184357
PIB expresado en Millones de USD,Uruguay,2018,65314,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,0.902597599
PIB expresado en Millones de USD,Uruguay,2018,65314,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-1.313967
PIB expresado en Millones de USD,Uruguay,2019,62103,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,4.628463692
PIB expresado en Millones de USD,Uruguay,2019,62103,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,5.848707494
PIB expresado en Millones de USD,Uruguay,2019,62103,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-28.2544088
PIB expresado en Millones de USD,Uruguay,2019,62103,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,38.86184357
PIB expresado en Millones de USD,Uruguay,2019,62103,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,0.902597599
PIB expresado en Millones de USD,Uruguay,2019,62103,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-1.313967
PIB expresado en Millones de USD,Uruguay,2020,53747,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,4.628463692
PIB expresado en Millones de USD,Uruguay,2020,53747,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,5.848707494
PIB expresado en Millones de USD,Uruguay,2020,53747,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-28.2544088
PIB expresado en Millones de USD,Uruguay,2020,53747,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,38.86184357
PIB expresado en Millones de USD,Uruguay,2020,53747,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,0.902597599
PIB expresado en Millones de USD,Uruguay,2020,53747,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-1.313967
PIB expresado en Millones de USD,Venezuela,2015,150117,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,5.609147502
PIB expresado en Millones de USD,Venezuela,2015,150117,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,10.90756447
PIB expresado en Millones de USD,Venezuela,2015,150117,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,13.96570785
PIB expresado en Millones de USD,Venezuela,2015,150117,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,19.565715
PIB expresado en Millones de USD,Venezuela,2015,150117,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,15.61820465
PIB expresado en Millones de USD,Venezuela,2015,150117,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-5.587793
PIB expresado en Millones de USD,Venezuela,2016,200850,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,5.609147502
PIB expresado en Millones de USD,Venezuela,2016,200850,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,10.90756447
PIB expresado en Millones de USD,Venezuela,2016,200850,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,13.96570785
PIB expresado en Millones de USD,Venezuela,2016,200850,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,19.565715
PIB expresado en Millones de USD,Venezuela,2016,200850,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,15.61820465
PIB expresado en Millones de USD,Venezuela,2016,200850,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-5.587793
PIB expresado en Millones de USD,Venezuela,2017,154055,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,5.609147502
PIB expresado en Millones de USD,Venezuela,2017,154055,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,10.90756447
PIB expresado en Millones de USD,Venezuela,2017,154055,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,13.96570785
PIB expresado en Millones de USD,Venezuela,2017,154055,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,19.565715
PIB expresado en Millones de USD,Venezuela,2017,154055,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,15.61820465
PIB expresado en Millones de USD,Venezuela,2017,154055,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-5.587793
PIB expresado en Millones de USD,Venezuela,2018,0,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,5.609147502
PIB expresado en Millones de USD,Venezuela,2018,0,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,10.90756447
PIB expresado en Millones de USD,Venezuela,2018,0,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,13.96570785
PIB expresado en Millones de USD,Venezuela,2018,0,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,19.565715
